Date_UTC;Time_UTC;Event;Purposes_Of_Call;Time_Since_Previous_Report;Distance;Latitude_North_South;Latitude_Degree;Latitude_Minutes;Longitude_East_West;Longitude_Degree;Longitude_Minutes;Voyage_From;Voyage_To;Voyage_Number;Offhire_Reasons;Cargo_Mt;Time_Elapsed_Sailing;Time_Elapsed_Maneuvering;Time_Elapsed_Anchoring;Time_Elapsed_Drifting;ME_Consumption;ME_Consumption_BDN_2;AE_Consumption;Boiler_Consumption;AE_Consumption_BDN_2;Boiler_Consumption_BDN_2;AE_Consumption_BDN_3;BDN_ROB;BDN_2_ROB;BDN_3_ROB;BDN_4_ROB;Discharge_Pump_Work;Discharge_Pump_SFOC;ROB_Fuel_Total;Duration_Shore_Side_Electricity_Reception;Source_System;Last_Updated
2025-10-25;16:00;Noon (Position) - Sea passage;;23;263;S;18;40,3;W;73;33,54;P051;P017;VG236;;15715,4;23;0;0;0;14,3;;1,1;;;;;173,1;71,4;;;;215;244,5;;OVDAPI;2025-11-17 07:05
2025-10-26;15:00;Noon (Position) - Sea passage;;23;253;S;22;9,3;W;71;0,45;P051;P017;VG236;;15715,4;23;0;0;0;14,3;;1,1;;;;;158,8;70,3;;;;215;229,1;;OVDAPI;2025-11-17 07:05
2025-10-26;19:30;End of sea passage;;4,5;56;S;22;50,84;W;70;28,07;P051;P017;VG236;;15715,4;4,5;0;0;0;2,8;;0,3;;;;;156;70;;;;215;226;;OVDAPI;2025-11-17 07:05
2025-10-27;15:00;Noon (Position) - Sea passage;;19,5;0;S;23;4,9;W;70;24,93;P051;P017;VG236;;15715,4;0;19,5;0;0;0,4;;;0,8;1,1;;;155,2;68,5;;;;215;223,7;;OVDAPI;2025-11-17 07:05
2025-10-27;15:18;Arrival;;0,3;0;S;23;4,9;W;70;24,93;P051;P017;VG236;;15715,4;0;0,3;0;0;0,1;;0,1;;;;;155,2;68,3;;;;215;223,5;;OVDAPI;2025-11-17 07:05
2025-10-28;15:00;Noon (Position) - Port;;23,7;0;S;23;4,9;W;70;24,93;P017;P017;VG236;;0;0;0;0;0;;;;0,9;2,9;;;154,3;65,4;;;7945;215;219,7;;OVDAPI;2025-11-17 07:05
2025-10-29;09:12;Departure;CargoOperations;18,2;0;S;23;4,9;W;70;24,93;P017;P017;VG236;;0;0;0;0;0;;;;0,6;2,4;;;153,7;63;;;5110;215;216,7;;OVDAPI;2025-11-17 07:05
2025-10-29;09:30;Begin of sea passage;;0,3;0,5;S;23;3,05;W;70;25,37;P017;P051;VG237;;0;0;0,3;0;0;0,1;;0,1;;;;;153,7;62,8;;;0;215;216,5;;OVDAPI;2025-11-06 09:48
2025-10-29;15:00;Noon (Position) - Sea passage;;5,5;75;S;22;0,99;W;71;6,62;P017;P051;VG237;;0;5,5;0;0;0;2,9;;0,2;;;;;150,8;62,6;;;0;215;213,4;;OVDAPI;2025-11-06 09:48
2025-10-30;16:00;Noon (Position) - Sea passage;;25;337;S;17;24,02;W;74;28,28;P017;P051;VG237;;0;25;0;0;0;14,1;;1,2;;;;;136,7;61,4;;;0;215;198,1;;OVDAPI;2025-11-06 09:48
2025-10-31;17:00;Noon (Position) - Sea passage;;25;341;S;12;27,2;W;77;15,24;P017;P051;VG237;;0;25;0;0;0;14,4;;1,2;;;;;122,3;60,2;;;0;215;182,5;;OVDAPI;2025-11-06 09:48
2025-10-31;19:00;End of sea passage;;2;26;S;12;2,88;W;77;15,15;P017;P051;VG237;;0;2;0;0;0;1;;0,1;;;;;121,3;60,1;;;0;215;181,4;;OVDAPI;2025-11-06 09:48
2025-11-01;17:00;Noon (Position) - Sea passage;;22;1,2;S;11;59,46;W;77;11,61;P017;P051;VG237;;0;0;0,9;21,1;0;0,1;;;0,5;1;;;120,8;59;;;0;215;179,8;;OVDAPI;2025-11-06 09:48
2025-11-01;19:06;Arrival;;2,1;1,2;S;12;2,59;W;77;8,73;P017;P051;VG237;;0;0;2;0,1;0;0,3;;;0,1;0,2;;;120,7;58,5;;;0;215;179,2;;OVDAPI;2025-11-06 09:48
2025-11-02;17:00;Noon (Position) - Port;;21,9;0;S;12;2,59;W;77;8,73;P051;P051;VG237;;14504,56;0;0;0;0;;;;0,5;1,3;;;120,2;57,2;;;0;215;177,4;;OVDAPI;2025-11-06 09:48
2025-11-02;22:06;Departure;;5,1;0;S;12;2,58;W;77;8,75;P051;P051;VG237;;14504,56;0;0;0;0;;;;0,1;0,3;;;120,1;56,9;;;0;215;177;;OVDAPI;2025-11-06 09:48
2025-11-02;22:36;Begin of sea passage;;0,5;0,9;S;12;2,38;W;77;11,87;P051;P017;VG238;;14504,56;0;0,5;0;0;0,1;;0,1;;;;;120,1;56,7;;;;215;176,8;;OVDAPI;2025-11-24 03:45
2025-11-03;16:00;Noon (Position) - Sea passage;;17,4;210;S;15;9,81;W;76;4,71;P051;P017;VG238;;14504,56;17,4;0;0;0;9,9;;0,8;;;;;110,2;55,9;;;;215;166,1;;OVDAPI;2025-11-24 03:45
2025-11-04;15:00;Noon (Position) - Sea passage;;23;280;S;18;52,13;W;73;24,95;P051;P017;VG238;;14504,56;23;0;0;0;13,7;;1,1;;;;;96,5;54,8;;;;215;151,3;;OVDAPI;2025-11-24 03:45
2025-11-05;14:00;End of sea passage;;23;284;S;22;50,74;W;70;29,52;P051;P017;VG238;;14504,56;23;0;0;0;13,5;;1;;;;;83;53,8;;;;215;136,8;;OVDAPI;2025-11-24 03:45
2025-11-05;15:00;Noon (Position) - Sea passage;;1;17,68;S;22;52,32;W;70;29,21;P051;P017;VG238;;14504,56;0;1;0;0;0,1;;0,1;;;;;83;53,6;;;;215;136,6;;OVDAPI;2025-11-24 03:45
2025-11-06;15:00;Noon (Position) - Sea passage;;24;89,94;S;22;56,32;W;70;26,64;P051;P017;VG238;;14504,56;0;24;0;0;0,4;;;0,4;1,1;;;82,6;52,1;;;;215;134,7;;OVDAPI;2025-11-24 03:45
2025-11-07;12:18;Arrival;;21,3;62,58;S;23;4,9;W;70;24,93;P051;P017;VG238;;14504,56;0;21,3;0;0;0,7;;;0,3;1,1;;;82,3;50,3;;;;215;132,6;;OVDAPI;2025-11-24 03:45
2025-11-07;15:00;Noon (Position) - Port;;2,7;0;S;23;4,9;W;70;24,94;P017;P017;VG238;;0;0;0;0;0;;;;0,1;0,2;;;82,2;50,1;;;;215;132,3;;OVDAPI;2025-11-24 03:45
2025-11-08;15:00;Noon (Position) - Port;;24;0;S;23;4,9;W;70;24,94;P017;P017;VG238;;0;0;0;0;0;;;;0,4;3,1;;;81,8;47;;;8785;215;128,8;;OVDAPI;2025-11-24 03:45
2025-11-09;02:42;Departure;CargoOperations;11,7;0;S;23;4,89;W;70;24,92;P017;P017;VG238;;0;0;0;0;0;;;;0,2;1,4;;;81,6;45,6;;;3255;215;127,2;;OVDAPI;2025-11-24 03:45
2025-11-09;02:54;Begin of sea passage;;0,2;0,4;S;23;3,91;W;70;25,46;P017;P051;VG239;;0;0;0,2;0;0;0,1;;0,1;;;;;81,6;45,4;;;;215;127;;OVDAPI;2025-11-24 03:44
2025-11-09;15:00;Noon (Position) - Sea passage;;12,1;162;S;20;49,74;W;71;59,78;P017;P051;VG239;;0;12,1;0;0;0;7;;0,5;;;;;74,6;44,9;;;;215;119,5;;OVDAPI;2025-11-24 03:44
2025-11-10;16:00;Noon (Position) - Sea passage;;25;334;S;16;17,9;W;75;15,65;P017;P051;VG239;;0;25;0;0;0;14,1;;1,2;;;;;60,5;43,7;;;;215;104,2;;OVDAPI;2025-11-24 03:44
2025-11-11;12:54;End of sea passage;;20,9;282;S;12;2,64;W;77;13,6;P017;P051;VG239;;0;20,9;0;0;0;12,5;;1;;;;;48;42,7;;;;215;90,7;;OVDAPI;2025-11-24 03:44
2025-11-11;14:06;Arrival;;1,2;11,2;S;12;2,59;W;77;8,73;P017;P051;VG239;;0;0;1,2;0;0;0,1;;0,1;;;;;48;42,5;;;;215;90,5;;OVDAPI;2025-11-24 03:44
2025-11-11;17:00;Noon (Position) - Port;;2,9;0;S;12;2,59;W;77;8,73;P051;P051;VG239;;14504,95;0;0;0;0;;;0,2;;;;;48;42,3;;;;215;90,3;;OVDAPI;2025-11-24 03:44
2025-11-12;17:00;Noon (Position) - Port;;24;0;S;12;2,59;W;77;8,73;P051;P051;VG239;;14504,95;0;0;0;0;;;;0,4;1,3;;;47,6;41;;;;215;88,6;;OVDAPI;2025-11-24 03:44
2025-11-12;18:16;Departure;CargoOperations;1,27;0;S;12;2,58;W;77;8,78;P051;P051;VG239;;14504,95;0;0;0;0;;;0,2;;;;;47,6;40,8;;;;215;88,4;;OVDAPI;2025-11-24 03:44
2025-11-13;09:42;Begin of sea passage;;15,43;4,9;S;12;1,4;W;77;12,19;P051;P017;VG240;;14504,95;0;1,23;14,2;0;0,2;;;0,3;0,8;;;47,3;39,8;640;60;;215;787,1;;OVDAPI;2025-12-01 01:58
2025-11-13;17:00;Noon (Position) - Sea passage;;7,3;85;S;13;21,8;W;77;4,74;P051;P017;VG240;;14504,95;7,3;0;0;0;4,1;;0,3;;;;;43,2;39,5;640;60;;215;782,7;;OVDAPI;2025-12-01 01:58
2025-11-14;16:00;Noon (Position) - Sea passage;;23;270;S;16;49;W;74;52,59;P051;P017;VG240;;14504,95;23;0;0;0;13,8;;1,1;;;;;29,4;38,4;640;60;;215;767,8;;OVDAPI;2025-12-01 01:58
2025-11-15;15:00;Noon (Position) - Sea passage;;23;270;S;20;53,84;W;71;56,61;P051;P017;VG240;;14504,95;23;0;0;0;14,4;;1,1;;;;;15;37,3;640;60;;215;752,3;;OVDAPI;2025-12-01 01:58
2025-11-16;02:54;End of sea passage;;11,9;147;S;22;51,11;W;70;29,34;P051;P017;VG240;;14504,95;11,9;0;0;0;1;6,1;0,6;;;;;14;36,7;633,9;60;;215;744,6;;OVDAPI;2025-12-01 01:58
2025-11-16;15:00;Noon (Position) - Sea passage;;12,1;0;S;22;55,63;W;70;27,4;P051;P017;VG240;;14504,95;0;12,1;0;0;0,1;;0,5;;;0,3;;14;36,1;633,6;60;;215;743,7;;OVDAPI;2025-12-01 01:58
2025-11-17;15:00;Noon (Position) - Sea passage;;24;42,3;S;22;55,97;W;70;27,82;P051;P017;VG240;;14504,95;0;24;0;0;0,3;;1,1;;;0,7;;14;34,7;632,9;60;;215;741,6;;OVDAPI;2025-12-01 01:58
2025-11-18;15:00;Noon (Position) - Sea passage;;24;42,49;S;22;54,54;W;70;25,11;P051;P017;VG240;;14504,95;0;24;0;0;1;;1,1;;;0,7;;14;32,6;632,2;60;;215;738,8;;OVDAPI;2025-12-01 01:58
2025-11-19;15:00;Noon (Position) - Sea passage;;24;39,59;S;22;56,66;W;70;27,77;P051;P017;VG240;;14504,95;0;24;0;0;0,3;;1,1;;;0,9;;14;31,2;631,3;60;;215;736,5;;OVDAPI;2025-12-01 01:58
2025-11-20;15:00;Noon (Position) - Sea passage;;24;37,14;S;22;58,83;W;70;27,53;P051;P017;VG240;;14504,95;0;24;0;0;0,6;;1,2;;;0,8;;14;29,4;630,5;60;;215;733,9;;OVDAPI;2025-12-01 01:58
2025-11-21;15:00;Noon (Position) - Sea passage;;24;49,92;S;22;54,77;W;70;28,12;P051;P017;VG240;;14504,95;0;24;0;0;0,5;;1,1;;;0,8;;14;27,8;629,7;60;;215;731,5;;OVDAPI;2025-12-01 01:58
2025-11-22;15:00;Noon (Position) - Sea passage;;24;30,81;S;22;58,93;W;70;27,81;P051;P017;VG240;;14504,95;0;24;0;0;0,5;;1,1;;;0,9;;14;26,2;628,8;60;;215;729;;OVDAPI;2025-12-01 01:58
2025-11-23;15:00;Noon (Position) - Sea passage;;24;34,83;S;22;56,79;W;70;32,44;P051;P017;VG240;;14504,95;0;24;0;0;0,3;;1,1;;;0,9;;14;24,8;627,9;60;;215;726,7;;OVDAPI;2025-12-01 01:58
2025-11-24;15:00;Noon (Position) - Sea passage;;24;45,46;S;23;3,62;W;70;25,54;P051;P017;VG240;;14504,95;0;24;0;0;0,7;;1,1;;;0,9;;14;23;627;60;;215;724;;OVDAPI;2025-12-01 01:58
2025-11-24;19:18;Arrival;;4,3;18,42;S;23;4,9;W;70;24,93;P051;P017;VG240;;14504,95;0;4,3;0;0;0,2;;0,4;;;0,2;;14;22,4;626,8;60;;215;723,2;;OVDAPI;2025-12-01 01:58
2025-11-25;15:00;Noon (Position) - Port;;19,7;0;S;23;4,9;W;70;24,93;P017;P017;VG240;;0;0;0;0;0;;;2,5;;;0,7;;14;19,9;626,1;60;6230;215;720;;OVDAPI;2025-12-01 01:58
2025-11-26;10:42;Departure;CargoOperations;19,7;0;S;23;4,9;W;70;24,93;P017;P017;VG240;;0;0;0;0;0;;;2,6;;;0,8;;14;17,3;625,3;60;6300;215;716,6;;OVDAPI;2025-12-01 01:58
2025-11-26;10:48;Begin of sea passage;;0,1;1,04;S;23;4,56;W;70;25,17;P017;P051;VG241;;0;0;0,1;0;0;0,1;;0,1;;;;;14;17,1;625,3;60;;215;716,4;;OVDAPI;2025-12-09 05:48
2025-11-26;15:00;Noon (Position) - Sea passage;;4,2;57;S;22;16,33;W;70;55,77;P017;P051;VG241;;0;4,2;0;0;0;2,7;;0,2;;;;;14;16,9;622,6;60;;215;713,5;;OVDAPI;2025-12-09 05:48
2025-11-27;16:00;Noon (Position) - Sea passage;;25;337;S;17;37,56;W;74;17,91;P017;P051;VG241;;0;25;0;0;0;15,3;;1,3;;;;;14;15,6;607,3;60;;215;696,9;;OVDAPI;2025-12-09 05:48
2025-11-28;17:00;Noon (Position) - Sea passage;;25;342;S;12;43,62;W;77;11,08;P017;P051;VG241;;0;25;0;0;0;15,5;;1,3;;;;;14;14,3;591,8;60;;215;680,1;;OVDAPI;2025-12-09 05:48
2025-11-28;20:12;End of sea passage;;3,2;43;S;12;1,9;W;77;14,31;P017;P051;VG241;;0;3,2;0;0;0;2,4;;0,2;;;;;14;14,1;589,4;60;;215;677,5;;OVDAPI;2025-12-09 05:48
2025-11-29;17:00;Noon (Position) - Sea passage;;20,8;4,5;S;11;59,88;W;77;11,81;P017;P051;VG241;;0;0;0,6;20,2;0;0,1;;0,9;;;0,9;;14;13,1;588,5;60;;215;675,6;;OVDAPI;2025-12-09 05:48
2025-11-30;17:00;Noon (Position) - Sea passage;;24;0;S;11;59,81;W;77;11,89;P017;P051;VG241;;0;0;0;24;0;;;1,1;;;1,2;;14;12;587,3;60;;215;673,3;;OVDAPI;2025-12-09 05:48
2025-12-01;17:00;Noon (Position) - Sea passage;;24;0;S;11;59,82;W;77;11,9;P017;P051;VG241;;0;0;0;24;0;;;1,1;;;1,2;;14;10,9;586,1;60;;215;671;;OVDAPI;2025-12-09 05:48
2025-12-02;01:36;Arrival;;8,6;2,1;S;12;2,59;W;77;8,73;P017;P051;VG241;;0;0;2;6,6;0;0,2;;0,8;;;0,5;;14;9,9;585,6;60;;215;669,5;;OVDAPI;2025-12-09 05:48
2025-12-02;17:00;Noon (Position) - Port;;15,4;0;S;12;2,59;W;77;8,73;P051;P051;VG241;;14492,79;0;0;0;0;;;1;;;0,9;;14;8,9;584,7;60;;215;667,6;;OVDAPI;2025-12-09 05:48
2025-12-03;03:54;Departure;CargoOperations;10,9;0;S;12;2,59;W;77;8,73;P051;P051;VG241;;14492,79;0;0;0;0;;;;0,8;0,9;;;14;8,9;583,9;59,1;;215;665,9;;OVDAPI;2025-12-09 05:48
2025-12-03;04:24;Begin of sea passage;;0,5;5,22;S;12;2,31;W;77;11,87;P051;P017;VG242;;14492,79;0;0,5;0;0;0,2;;;0,1;0,2;;;14;8,9;583,8;58,7;;215;665,4;;OVDAPI;2026-01-21 00:00
2025-12-03;17:00;Noon (Position) - Sea passage;;12,6;149;S;14;17,93;W;76;40,29;P051;P017;VG242;;14492,79;12,6;0;0;0;7,9;;0,6;;;;;14;8,9;575,9;58,1;;215;656,9;;OVDAPI;2026-01-21 00:00
2025-12-04;16:00;Noon (Position) - Sea passage;;23;267;S;17;48,91;W;74;10,44;P051;P017;VG242;;14492,79;23;0;0;0;14,9;;1,2;;;;;14;8,9;561;56,9;;215;640,8;;OVDAPI;2026-01-21 00:00
2025-12-05;15:00;Noon (Position) - Sea passage;;23;279;S;21;49,86;W;71;14,81;P051;P017;VG242;;14492,79;23;0;0;0;14,9;;1,2;;;;;14;8,9;546,1;55,7;;215;624,7;;OVDAPI;2026-01-21 00:00
2025-12-05;21:30;End of sea passage;;6,5;79;S;22;55,62;W;70;27,88;P051;P017;VG242;;14492,79;6,5;0;0;0;4,4;;0,5;;;;;14;8,9;541,7;55,2;;215;619,8;;OVDAPI;2026-01-21 00:00
2025-12-06;15:00;Noon (Position) - Sea passage;;17,5;11,78;S;22;56,14;W;70;27,37;P051;P017;VG242;;14492,79;0;17,5;0;0;0,3;;;1;0,7;;;14;8,9;540,7;54,2;;215;617,8;;OVDAPI;2026-01-21 00:00
2025-12-07;15:00;Noon (Position) - Sea passage;;24;23,1;S;22;55,55;W;70;32,47;P051;P017;VG242;;14492,79;0;24;0;0;0,3;;;1,6;1,1;;;14;8,9;539,1;52,8;;215;614,8;;OVDAPI;2026-01-21 00:00
2025-12-08;15:00;Noon (Position) - Sea passage;;24;26,84;S;22;54,6;W;70;30,08;P051;P017;VG242;;14492,79;0;24;0;0;0,2;;;1,5;1,1;;;14;8,9;537,6;51,5;;215;612;;OVDAPI;2026-01-21 00:00
2025-12-09;15:00;Noon (Position) - Sea passage;;24;32,9;S;22;58,83;W;70;28,08;P051;P017;VG242;;14492,79;0;24;0;0;0,3;;;1,5;1,1;;;14;8,9;536,1;50,1;;215;609,1;;OVDAPI;2026-01-21 00:00
2025-12-10;15:00;Noon (Position) - Sea passage;;24;27,26;S;22;57;W;70;27,27;P051;P017;VG242;;14492,79;0;24;0;0;0,2;;;1,6;1,1;;;14;8,9;534,5;48,8;;215;606,2;;OVDAPI;2026-01-21 00:00
2025-12-11;15:00;Noon (Position) - Sea passage;;24;23,82;S;22;57,04;W;70;30,35;P051;P017;VG242;;14492,79;0;24;0;0;0,3;;;1,6;1,1;;;14;8,9;532,9;47,4;;215;603,2;;OVDAPI;2026-01-21 00:00
2025-12-12;15:00;Noon (Position) - Sea passage;;24;36,85;S;22;57,08;W;70;27,84;P051;P017;VG242;;14492,79;0;24;0;0;0,2;;;1,7;1,1;;;14;8,9;531,2;46,1;;215;600,2;;OVDAPI;2026-01-21 00:00
2025-12-13;15:00;Noon (Position) - Sea passage;;24;21,16;S;22;56,06;W;70;30,53;P051;P017;VG242;;14492,79;0;24;0;0;0,1;;;1,6;1,1;;;14;8,9;529,6;44,9;;215;597,4;;OVDAPI;2026-01-21 00:00
2025-12-14;15:00;Noon (Position) - Sea passage;;24;24,9;S;22;55,03;W;70;29,5;P051;P017;VG242;;14492,79;0;24;0;0;0,1;;;1,6;1;;;14;8,9;528;43,8;;215;594,7;;OVDAPI;2026-01-21 00:00
2025-12-15;15:00;Noon (Position) - Sea passage;;24;37,48;S;22;56,2;W;70;29,65;P051;P017;VG242;;14492,79;0;24;0;0;0,3;;;1,5;1;;;14;8,9;526,5;42,5;;215;591,9;;OVDAPI;2026-01-21 00:00
2025-12-16;15:00;Noon (Position) - Sea passage;;24;59,11;S;22;59,3;W;70;25,32;P051;P017;VG242;;14492,79;0;24;0;0;0,4;;;1,5;1,1;;;14;8,9;525;41;;215;588,9;;OVDAPI;2026-01-21 00:00
2025-12-17;15:00;Noon (Position) - Sea passage;;24;31,41;S;22;58,02;W;70;25,92;P051;P017;VG242;;14492,79;0;24;0;0;0,3;;;1,4;1;;;14;8,9;523,6;39,7;;215;586,2;;OVDAPI;2026-01-21 00:00
2025-12-18;15:00;Noon (Position) - Sea passage;;24;28,32;S;22;58,72;W;70;25,39;P051;P017;VG242;;14492,79;0;24;0;0;0,2;;;1,4;1;;;14;8,9;522,2;38,5;;215;583,6;;OVDAPI;2026-01-21 00:00
2025-12-19;15:00;Noon (Position) - Sea passage;;24;17,28;S;22;57,23;W;70;25,51;P051;P017;VG242;;14492,79;0;24;0;0;0,1;;;1,4;1;;;14;8,9;520,8;37,4;;215;581,1;;OVDAPI;2026-01-21 00:00
2025-12-20;04:00;Arrival;;13;31,47;S;23;4,9;W;70;24,93;P051;P017;VG242;;14492,79;0;13;0;0;0,5;;;0,8;0,7;;;14;8,9;520;36,2;;215;579,1;;OVDAPI;2026-01-21 00:00
2025-12-20;15:00;Noon (Position) - Port;;11;0,04;S;23;4,9;W;70;24,93;P017;P017;VG242;;0;0;0;0;0;;;;0,6;1,2;;;14;8,9;519,4;35;4095;215;577,3;;OVDAPI;2026-01-21 00:00
2025-12-21;15:00;Noon (Position) - Port;;24;0;S;23;4,9;W;70;24,94;P017;P017;VG242;;0;0;0;0;0;;;;1,4;3,3;;;14;8,9;518;31,7;9275;215;572,6;;OVDAPI;2026-01-21 00:00
2025-12-21;17:24;Departure;CargoOperations;2,4;0;S;23;4,79;W;70;24,93;P017;P017;VG242;;0;0;0;0;0;;;;0,2;0,3;;;14;8,9;517,8;31,4;;215;572,1;;OVDAPI;2026-01-21 00:00
2025-12-21;17:36;Begin of sea passage;;0,2;1,2;S;23;3,15;W;70;25,41;P017;P051;VG243;;0;0;0,2;0;0;0,1;;0,1;;;;;14;8,9;517,8;31,2;;215;571,9;;OVDAPI;2025-12-29 02:38
2025-12-22;16:00;Noon (Position) - Sea passage;;22,4;281;S;19;7,79;W;73;13,92;P017;P051;VG243;;0;22,4;0;0;0;13,8;;1,1;;;;;14;8,9;504;30,1;;215;557;;OVDAPI;2025-12-29 02:38
2025-12-23;17:00;Noon (Position) - Sea passage;;25;324;S;14;36,75;W;76;27,97;P017;P051;VG243;;0;25;0;0;0;15,2;;1,3;;;;;14;8,9;488,8;28,8;;215;540,5;;OVDAPI;2025-12-29 02:38
2025-12-24;06:00;End of sea passage;;13;167;S;12;2,66;W;77;14,49;P017;P051;VG243;;0;13;0;0;0;8,1;;0,6;;;;;14;8,9;480,7;28,2;;215;531,8;;OVDAPI;2025-12-29 02:38
2025-12-24;08:18;Arrival;;2,3;9,63;S;12;2,59;W;77;8,73;P017;P051;VG243;;0;0;2,3;0;0;0,1;;;0,1;0,2;;;14;8,9;480,6;27,9;;215;531,4;;OVDAPI;2025-12-29 02:38
2025-12-24;17:00;Noon (Position) - Port;;8,7;0;S;12;2,59;W;77;8,73;P051;P051;VG243;;14505,83;0;0;0;0;;;;0,5;0,7;;;14;8,9;480,1;27,2;;215;530,2;;OVDAPI;2025-12-29 02:38
2025-12-25;12:12;Noon (Position) - Port;;19,2;0;S;12;2,76;W;77;8,94;P051;P051;VG243;;14505,83;0;0;0;0;;;;1;1;;;14;8,9;479,1;26,2;;215;528,2;;OVDAPI;2025-12-29 02:38
2025-12-25;17:00;Departure;CargoOperations;4,8;10,85;S;11;59,37;W;77;12,02;P051;P051;VG243;;14505,83;0;1,4;3,4;0;0,2;;;0,3;0,4;;;14;8,9;478,8;25,6;;215;527,3;;OVDAPI;2025-12-29 02:38
2025-12-25;18:12;Begin of sea passage;;1,2;1,05;S;11;59,57;W;77;12,24;P051;P017;VG244;;14505,83;0;0,1;1,1;0;0,1;;0,2;;;;;14;8,9;478,8;25,3;;215;527;;OVDAPI;2026-01-12 01:15
2025-12-26;16:00;Noon (Position) - Sea passage;;21,8;259;S;15;43,44;W;75;40;P051;P017;VG244;;14505,83;21,8;0;0;0;13,4;;1;;;;;14;8,9;465,4;24,3;;215;512,6;;OVDAPI;2026-01-12 01:15
2025-12-27;15:00;Noon (Position) - Sea passage;;23;267;S;19;23,9;W;73;1,76;P051;P017;VG244;;14505,83;23;0;0;0;14,5;;1,1;;;;;14;8,9;450,9;23,2;;215;497;;OVDAPI;2026-01-12 01:15
2025-12-28;11:24;End of sea passage;;20,4;248;S;22;47,65;W;70;31,47;P051;P017;VG244;;14505,83;20,4;0;0;0;12,9;;1;;;;;14;8,9;438;22,2;;215;483,1;;OVDAPI;2026-01-12 01:15
2025-12-28;15:00;Noon (Position) - Sea passage;;3,6;6,7;S;22;50,74;W;70;31,52;P051;P017;VG244;;14505,83;0;3,6;0;0;0,1;;;0,1;0,1;;;14;8,9;437,9;22;;215;482,8;;OVDAPI;2026-01-12 01:15
2025-12-29;15:00;Noon (Position) - Sea passage;;24;36,4;S;22;55,27;W;70;27,95;P051;P017;VG244;;14505,83;0;24;0;0;0,3;;;1,3;1;;;14;8,9;436,6;20,7;;215;480,2;;OVDAPI;2026-01-12 01:15
