Date_UTC;Time_UTC;Event;Purposes_Of_Call;Time_Since_Previous_Report;Distance;Latitude_North_South;Latitude_Degree;Latitude_Minutes;Longitude_East_West;Longitude_Degree;Longitude_Minutes;Voyage_From;Voyage_To;Voyage_Number;Offhire_Reasons;Cargo_Mt;Time_Elapsed_Sailing;Time_Elapsed_Maneuvering;Time_Elapsed_Anchoring;Time_Elapsed_Drifting;ME_Consumption_HFO;ME_Consumption_LFO;ME_Consumption_MGO;AE_Consumption_HFO;AE_Consumption_LFO;AE_Consumption_MGO;Boiler_Consumption_HFO;Boiler_Consumption_LFO;Boiler_Consumption_MGO;Inert_gas_Consumption_MGO;ME_Consumption;ME_Consumption_BDN_2;ME_Consumption_BDN_3;AE_Consumption;Boiler_Consumption;Incinerator_Consumption;AE_Consumption_BDN_2;Boiler_Consumption_BDN_2;BDN_ROB;BDN_2_ROB;BDN_3_ROB;BDN_4_ROB;Cargo_heating_Consumption_HFO;Cargo_heating_Consumption_LFO;Cargo_heating_Consumption_MGO;Discharge_Pump_Work;Discharge_Pump_SFOC;DPP_Cargo_Pump_Consumption_MDO;Cargo_Heating_Consumption_BDN;ROB_Fuel_Total;Incinerator_Consumption_BDN_2;Source_System;Last_Updated
2025-11-14;14:00;Noon (Position) - Sea passage;;25;336;S;29;29,37;W;21;9,97;P033;P011;VG058;;36346,06;25;0;0;0;;;;;;;;;;;27,1;;;3,7;6,2;;;;110,5;299,2;94,6;;;;;;185,91;;5,9;504,3;;OVDAPI;2026-03-19 14:48
2025-11-15;14:00;Noon (Position) - Sea passage;;24;346;S;28;34,8;W;27;39,29;P033;P011;VG058;;36346,06;24;0;0;0;;;;;;;;;;;26,5;;;3,7;6;;;;110,5;263;94,6;;;;;;185,91;;5,7;468,1;;OVDAPI;2026-03-19 14:48
2025-11-16;15:00;Noon (Position) - Sea passage;;25;350;S;27;39,89;W;34;2,69;P033;P011;VG058;;36346,06;25;0;0;0;;;;;;;;;;;27,5;;;3,9;6;;;;110,5;225,6;94,6;;;;;;185,91;;5,7;430,7;;OVDAPI;2026-03-19 14:48
2025-11-17;15:00;Noon (Position) - Sea passage;;24;333;S;26;45,89;W;40;20,49;P033;P011;VG058;;36346,06;24;0;0;0;;;;;;;;;;;26;;;3,8;5,6;;;;110,5;190,2;94,6;;;;;;185,91;;5,3;395,3;;OVDAPI;2026-03-19 14:48
2025-11-18;15:00;Noon (Position) - Sea passage;;24;339;S;25;52,29;W;46;35,27;P033;P011;VG058;;36346,06;24;0;0;0;;;;;;;;;;;26,5;;;3,8;6;;;;110,5;153,9;94,6;;;;;;185,91;;5,7;359;;OVDAPI;2026-03-19 14:48
2025-11-18;20:30;End of sea passage;;5,5;76;S;25;41;W;47;59,31;P033;P011;VG058;;36346,06;5,5;0;0;0;;;;;;;;;;;6,5;;;0,8;1,5;;;;110,5;145,1;94,6;;;;;;185,91;;1,3;350,2;;OVDAPI;2026-03-19 14:48
2025-11-19;15:00;Noon (Position) - Sea passage;;18,5;22;S;25;29,93;W;48;27,69;P033;P011;VG058;;36346,06;0;8,35;10,15;0;;;;;;;;;;;1,5;;;2,7;4,1;;;;110,5;136,8;600,4;94,6;;;;;185,91;;3,7;942,3;;OVDAPI;2026-03-19 14:48
2025-11-20;15:00;Noon (Position) - Sea passage;;24;0;S;25;29,92;W;48;27,71;P033;P011;VG058;;36346,06;0;0;24;0;;;;;;;;;;;;;;3,4;6;;;;110,5;127,4;600,4;94,6;;;;;185,91;;5,5;932,9;;OVDAPI;2026-03-19 14:48
2025-11-21;15:00;Noon (Position) - Sea passage;;24;6;S;25;29,93;W;48;32,01;P033;P011;VG058;;36346,06;0;1;23;0;;;;;;;;;;;0,5;;;3,3;5,1;;;;110,5;118,5;600,4;94,6;;;;;185,91;;4,6;924;;OVDAPI;2026-03-19 14:48
2025-11-21;15:52;Arrival;;0,87;0;S;25;30,01;W;48;32,29;P033;P011;VG058;;36346,06;0;0,87;0;0;;;;;;;;;;;0,3;;;0,1;0,1;;;;110,5;118;600,4;94,6;;;;;185,91;;0,1;923,5;;OVDAPI;2026-03-19 14:48
2025-11-22;15:00;Noon (Position) - Port;;23,13;0;S;25;30;W;48;32,29;P011;P011;VG058;;17336,25;0;0;0;0;;;;;;;;;;;;;;4,1;3,8;;;;110,5;110,1;600,4;94,6;;;;6790;185,91;;3,2;915,6;;OVDAPI;2026-03-19 14:48
2025-11-23;15:00;Noon (Position) - Port;;24;0;S;25;30;W;48;32,29;P011;P011;VG058;;17336,25;0;0;0;0;;;;;;;;;;;;;;5,2;3;;;;110,5;101,9;600,4;94,6;;;;7819;185,91;;2,4;907,4;;OVDAPI;2026-03-19 14:48
2025-11-24;15:00;Noon (Position) - Port;;24;0;S;25;30;W;48;32,29;P011;P011;VG058;;17336,25;0;0;0;0;;;;;;;;;;;;;;4,5;3,5;;;;110,5;93,9;600,4;94,6;;;;7938;185,91;;2,9;899,4;;OVDAPI;2026-03-19 14:48
2025-11-25;02:20;Departure;CargoOperations;11,33;0;S;25;30,01;W;48;32,28;P011;P011;VG058;;17336,25;0;0;0;0;;;;;;;;;;;;;;2,8;1,8;;;;110,5;89,3;600,4;94,6;;;;4116;185,91;;1,5;894,8;;OVDAPI;2026-03-19 14:48
2025-11-25;04:15;Begin of sea passage;;1,92;20;S;25;37,8;W;48;14;P011;P063;VG059;;17336,25;0;1,92;0;0;;;;;;;;;;;1;;;0,3;0,3;;;;110,5;87,7;600,4;94,6;;;;;185,91;;0,2;893,2;;OVDAPI;2026-04-08 06:27
2025-11-25;15:00;Noon (Position) - Sea passage;;10,75;153;S;25;29,77;W;47;51;P011;P063;VG059;;17336,25;10,75;0;0;0;;;;;;;;;;;11,3;;;1,8;2,6;;;;110,5;72;600,4;94,6;;;;;185,91;;1;877,5;;OVDAPI;2026-04-08 06:27
2025-11-26;15:00;Noon (Position) - Sea passage;;24;0;S;22;47,27;W;41;18,01;P011;P063;VG059;;17336,25;24;0;0;0;;;;;;;;;;;26;;;7,2;12,8;;;;110,5;26;600,4;94,6;;;;;185,91;;2,9;831,5;;OVDAPI;2026-04-08 06:27
2025-11-27;15:00;Noon (Position) - Sea passage;;24;352;S;21;20,75;W;39;44,31;P011;P063;VG059;;17336,25;24;0;0;0;;;;;;;;;;;26;;;4,5;3;;;;110,5;0;592,9;94,6;;;;;185,91;;2,1;798;;OVDAPI;2026-04-08 06:27
2025-11-28;15:00;Noon (Position) - Sea passage;;24;347;S;11;39,29;W;35;53,12;P011;P063;VG059;;17336,25;24;0;0;0;;;;;;;;;;;26;;;4,5;3,5;;;;110,5;558,9;94,6;;;;;;185,91;;2;764;;OVDAPI;2026-04-08 06:27
2025-11-29;15:00;Noon (Position) - Sea passage;;24;361;S;5;29,41;W;34;58,94;P011;P063;VG059;;17336,25;24;0;0;0;;;;;;;;;;;26;;;4;2,9;;;;110,5;526;94,6;;;;;;185,91;;2,7;731,1;;OVDAPI;2026-04-08 06:27
2025-11-30;15:00;Noon (Position) - Sea passage;;24;377;S;0;36,05;W;38;37,3;P011;P063;VG059;;17336,25;24;0;0;0;;;;;;;;;;;26;;;3,8;2,2;;;;110,5;494;94,6;;;;;;185,91;;1,5;699,1;;OVDAPI;2026-04-08 06:27
2025-12-01;15:00;Noon (Position) - Sea passage;;24;378;N;4;26,1;W;42;31;P011;P063;VG059;;17336,25;24;0;0;0;;;;;;;;;;;26;;;4;2,5;;;;110,5;461,5;94,6;;;;;;185,91;;1,8;666,6;;OVDAPI;2026-04-08 06:27
2025-12-02;15:00;Noon (Position) - Sea passage;;24;359;N;9;2,9;W;46;7,4;P011;P063;VG059;;17336,25;24;0;0;0;;;;;;;;;;;26;;;3,7;3,2;;;;110,5;428,6;94,6;;;;;;185,91;;2,9;633,7;;OVDAPI;2026-04-08 06:27
2025-12-03;15:00;Noon (Position) - Sea passage;;24;352;N;13;59,74;W;50;4,38;P011;P063;VG059;;17336,25;24;0;0;0;;;;;;;;;;;26;;;3,9;4,5;;;;110,5;394,2;94,6;;;;;;185,91;;3,5;599,3;;OVDAPI;2026-04-08 06:27
2025-12-04;16:00;Noon (Position) - Sea passage;;25;368;N;18;42;W;53;53,35;P011;P063;VG059;;17336,25;25;0;0;0;;;;;;;;;;;27,1;;;;;0,2;4,2;5,7;110,3;357,2;94,6;;;;;;185,91;;3,5;562,1;;OVDAPI;2026-04-08 06:27
2025-12-05;16:00;Noon (Position) - Sea passage;;24;364;N;23;27,15;W;57;49,92;P011;P063;VG059;;17336,25;24;0;0;0;;;;;;;;;;;26;;;3,8;3;;;;110,3;324,4;94,6;;;;;;185,91;;2,7;529,3;;OVDAPI;2026-04-08 06:27
2025-12-06;16:00;Noon (Position) - Sea passage;;24;355;N;27;59,05;W;61;45,79;P011;P063;VG059;;17336,25;24;0;0;0;;;;;;;;;;;26;;;3,8;2,4;;;;110,3;292,2;94,6;;;;;;185,91;;2,2;497,1;;OVDAPI;2026-04-08 06:27
2025-12-07;17:00;Noon (Position) - Sea passage;;25;347;N;32;46,47;W;66;6,97;P011;P063;VG059;;17336,25;25;0;0;0;;;;;;;;;;;27,1;;;3,8;3,2;;;;110,3;258,1;94,6;;;;;;185,91;;2,9;463;;OVDAPI;2026-04-08 06:27
2025-12-08;17:00;Noon (Position) - Sea passage;;24;337;N;37;44,22;W;69;28,12;P011;P063;VG059;;17336,25;24;0;0;0;;;;;;;;;;;23,8;2,2;;0,2;0,3;;3,3;3,4;107,6;227,6;94,6;;;;;;185,91;;3,4;429,8;;OVDAPI;2026-04-08 06:27
2025-12-09;11:00;End of sea passage;;18;243;N;40;16,92;W;73;30,15;P011;P063;VG059;;17336,25;18;0;0;0;;;;;;;;;;;19,5;;;2,6;3,9;;;;81,6;227,6;94,6;;;;;;185,91;;3,5;403,8;;OVDAPI;2026-04-08 06:27
2025-12-09;17:00;Noon (Position) - Sea passage;;6;17;N;40;28,88;W;73;38,47;P011;P063;VG059;;17336,25;0;2,08;3,92;0;;;;;;;;;;;1;;;1;1,3;;;;78,3;227,6;94,6;;;;;;185,91;;0,9;400,5;;OVDAPI;2026-04-08 06:27
2025-12-10;11:50;Arrival;;18,83;30;N;40;38,96;W;74;6,63;P011;P063;VG059;;17336,25;0;4,67;14,17;0;;;;;;;;;;;1,3;;;2,8;4,1;;;;70,1;227,6;94,6;;;;;;185,91;;3,6;392,3;;OVDAPI;2026-04-08 06:27
2025-12-10;17:00;Noon (Position) - Port;;5,17;0;N;40;38,96;W;74;6,63;P063;P063;VG059;;4379,73;0;0;0;0;;;;;;;;;;;;;;0,9;1,5;;;;67,7;227,6;94,6;;;;;1664,04;185,91;;1,2;389,9;;OVDAPI;2026-04-08 06:27
2025-12-11;17:00;Noon (Position) - Port;;24;8;N;40;41,66;W;74;8,44;P063;P063;VG059;;4379,73;0;3,08;0;0;;;;;;;;;;;0,4;;;4,4;5,1;;;;57,8;227,6;94,6;;;;;5992;185,91;;4,2;380;;OVDAPI;2026-04-08 06:27
2025-12-12;17:00;Noon (Position) - Port;;24;0;N;40;41,66;W;74;8,43;P063;P063;VG059;;4379,73;0;0;0;0;;;;;;;;;;;;;;5,6;7;;;;45,2;227,6;94,6;;;;;14406;185,91;;2,1;367,4;;OVDAPI;2026-04-08 06:27
2025-12-13;01:45;Departure;CargoOperations;8,75;0;N;40;41,66;W;74;8,44;P063;P063;VG059;;4379,73;0;0;0;0;;;;;;;;;;;;;;1,9;2;;;;41,3;227,6;94,6;;;;;4557;185,91;;1,6;363,5;;OVDAPI;2026-04-08 06:27
2025-12-13;04:50;Begin of sea passage;;3,08;28,55;N;40;25,07;W;73;47,01;P063;P062;VG060;;4379,73;0;3,08;0;0;;;;;;;;;;;1,4;;;0,8;0,8;;;;38,3;227,6;94,6;;;;;;185,91;;0,6;360,5;;OVDAPI;2026-04-08 06:27
2025-12-13;17:00;Noon (Position) - Sea passage;;12,17;163;N;38;21,6;W;71;57,35;P063;P062;VG060;;4379,73;12,17;0;0;0;;;;;;;;;;;12,6;;;2;4,1;;;;19,6;227,6;94,6;;;;;;185,91;;2,3;341,8;;OVDAPI;2026-04-08 06:27
2025-12-14;17:00;Noon (Position) - Sea passage;;24;336;N;33;21,71;W;71;58,77;P063;P062;VG060;;4379,73;24;0;0;0;;;;;;;;;;;4,5;21,5;;1,1;2,7;;3,3;5,7;11,3;197,1;94,6;;;;;;185,91;;3,8;303;;OVDAPI;2026-04-08 06:27
2025-12-15;17:00;Noon (Position) - Sea passage;;24;354;;;;;;;P063;P062;VG060;;4379,73;24;0;0;0;;;;;;;;;;;21,9;;;5;10,5;;;;11,3;159,7;94,6;;;;;;185,91;;1,9;265,6;;OVDAPI;2026-04-08 06:27
2025-12-16;17:00;Noon (Position) - Sea passage;;24;360;N;24;47,18;W;79;44,36;P063;P062;VG060;;4379,73;24;0;0;0;;;;;;;;;;;26,1;;;5,4;8,9;;;;11,3;119,3;94,6;;;;;;185,91;;2;225,2;;OVDAPI;2026-04-08 06:27
2025-12-17;18:00;Noon (Position) - Sea passage;;25;334;N;24;27,09;W;85;18,65;P063;P062;VG060;;4379,73;25;0;0;0;;;;;;;;;;;27;;;4,5;1;;;;11,3;86,8;94,6;;;;;;185,91;;0,5;192,7;;OVDAPI;2026-04-08 06:27
2025-12-18;17:20;End of sea passage;;23,33;345;N;28;45,85;W;89;23,79;P063;P062;VG060;;4379,73;23,33;0;0;0;;;;;;;;;;;8,4;11,3;3,7;2,3;0,1;;2,5;0,2;0;76;87,7;;;;;;185,91;;0,3;163,7;0,5;OVDAPI;2026-04-08 06:27
2025-12-18;18:00;Noon (Position) - Sea passage;;0,67;6,1;N;28;52,12;W;89;25,61;P063;P062;VG060;;4379,73;0;0,67;0;0;;;;;;;;;;;0,3;;;0,2;;;;;76;87,2;;;;;;;185,91;;;163,2;;OVDAPI;2026-04-08 06:27
2025-12-19;03:55;Arrival;;9,92;105;N;29;54,67;W;90;5,32;P063;P062;VG060;;4379,73;0;9,92;0;0;;;;;;;;;;;6,2;;;2,9;0,1;;;;76;78;;;;;;;185,91;;0,1;154;;OVDAPI;2026-04-08 06:27
2025-12-19;18:00;Noon (Position) - Port;;14,08;0;N;29;54,67;W;90;5,34;P062;P062;VG060;;2879,94;0;0;0;0;;;;;;;;;;;;;;1,9;0,6;;;;76;75,5;;;;;;4704;185,91;;0,3;151,5;;OVDAPI;2026-04-08 06:27
2025-12-20;07:00;Departure;CargoOperations;13;0;N;29;54,66;W;90;5,32;P062;P062;VG060;;2879,94;0;0;0;0;;;;;;;;;;;;;;1,8;0,7;;;;76;300,1;700;73;;;;1794,87;185,91;;0,4;1149,1;;OVDAPI;2026-04-08 06:27
2025-12-20;15:40;Begin of sea passage;;8,67;108,4;N;28;50,82;W;89;25,75;P062;P047;VG061;;2879,94;0;8,67;0;0;;;;;;;;;;;4;;;1,8;0,3;;;;76;300,1;700;66,9;;;;;185,91;;0,2;1143;;OVDAPI;2026-01-28 14:42
2025-12-20;18:00;Noon (Position) - Sea passage;;2,33;33;N;28;37,84;W;89;37,12;P062;P047;VG061;;2879,94;2,33;0;0;0;;;;;;;;;;;2,1;;;0,3;0,3;;;;76;300,1;700;64,2;;;;;185,91;;0,2;1140,3;;OVDAPI;2026-01-28 14:42
2025-12-21;18:00;Noon (Position) - Sea passage;;24;354;N;23;25,88;W;93;7,93;P062;P047;VG061;;2879,94;24;0;0;0;;;;;;;;;;;13,5;12;;1,7;;;3,6;5,2;62,3;300,1;700;41,9;;;;;185,91;;0,8;1104,3;;OVDAPI;2026-01-28 14:42
2025-12-22;14:10;End of sea passage;;20,17;293;N;19;19,19;W;95;59,81;P062;P047;VG061;;2879,94;20,17;0;0;0;;;;;;;;;;;18,4;;;3,5;0,4;;;;40;300,1;700;41,9;;;;;185,91;;0,4;1082;;OVDAPI;2026-01-28 14:42
2025-12-22;18:00;Noon (Position) - Sea passage;;3,83;18;N;19;9,96;W;96;0,73;P062;P047;VG061;;2879,94;0;2,83;1;0;;;;;;;;;;;0,4;;;1;0,1;;;;38,5;300,1;700;41,9;;;;;185,91;;0,1;1080,5;;OVDAPI;2026-01-28 14:42
2025-12-22;22:40;Arrival;;4,67;8,3;N;19;12,7;W;96;8,31;P062;P047;VG061;;2879,94;0;1,58;3,08;0;;;;;;;;;;;0,1;;;1,4;0,2;;;;36,8;300,1;700;41,9;;;;;185,91;;0,1;1078,8;;OVDAPI;2026-01-28 14:42
2025-12-23;18:00;Noon (Position) - Port;;19,33;0;N;19;12,71;W;96;8,31;P047;P047;VG061;;0;0;0;0;0;;;;;;;;;;;;;;2,3;0,5;;;;34;300,1;700;41,9;;;;;185,91;;0,3;1076;;OVDAPI;2026-01-28 14:42
2025-12-24;18:00;Noon (Position) - Port;;24;0;N;19;12,71;W;96;8,31;P047;P047;VG061;;0;0;0;0;0;;;;;;;;;;;;;;3,2;0,5;;;;30,3;300,1;700;41,9;;;;5558,98;185,91;;;1072,3;;OVDAPI;2026-01-28 14:42
